season,matchday,question_number,text,category,a_pct,b_pct,c_pct,d_pct,e_pct,league_pct,difficulty
LL63,MD22,Q6,"What word is the English translation of the Russian
                           _ç_________µ
                           , Hindi ________ç__ç__è (
                           SÅ_rya
                           ), Tagalog
                           Araw
                           , Turkish
                           Gê_neÅ_
                           , Swahili
                           jua
                           , Polish
                           SÅ_oÅ_ce
                           , Japanese ______ (
                           TaiyÅç
                           ), and Greek
                           _______è__
                           (
                           êçê±lios
                           )? Note__îif some characters do not render properly in your browser, follow this link to view an image:",LANGUAGE,72,52,48,38,23,41,medium
LL63,MD23,Q1,"As measured by market capitalization, Apple Inc. is the most valuable company on the NASDAQ Stock Market (or any public stock exchange). What is Apple's four-letter ticker symbol on the NASDAQ?",BUS/ECON,74,61,55,47,35,48,medium
LL63,MD23,Q2,"British General John Burgoyne's failed attempt to isolate New England from the middle and southern colonies during the American Revolutionary War culminated in the late summer/early fall of 1777 at the Battles of Freeman's Farm and Bemis Heights. Collectively, these battles became associated  in the historical record with what town?",AMER HIST,68,47,40,26,9,31,hard
LL63,MD23,Q3,"The capital city of Chile, the home stadium of Newcastle United F.C., the brewery that produces Guinness beer, and the current home of
                           Side Show
                           on Broadway are all named after an individual best known as what in English?",GEOGRAPHY,90,82,70,57,31,57,medium
LL63,MD23,Q4,"Among the four major North American professional sports leagues, baseball slugger Barry Bonds has won the second-most Most Valuable Player awards, with seven. Who has the most, with nine?",GAMES/SPORT,80,71,59,57,44,57,medium
LL63,MD23,Q5,"What is the most common name for the notably soft mineral
                           hydrous magnesium silicate
                           , Mg",SCIENCE,76,64,47,40,23,42,medium
LL63,MD23,Q6,Name the actress in this photograph.,FILM,44,31,23,17,10,20,hard
LL63,MD24,Q1,"Typically, acne is caused by blockage and inflammation of what skin glands, due to the overproduction of the glands' oily secretion (from which the gland takes its name)?",SCIENCE,80,74,65,56,37,57,medium
LL63,MD24,Q2,"With the help of his sister Estelle Axton, Tennessee businessman Jim Stewart founded the seminal record label Satellite Records in 1957 and__îafter the discovery of another California-based Satellite Records__îchanged its name in 1961 to what new name, which it retained through its 1977 bankruptcy?",POP MUSIC,52,34,33,22,11,25,hard
LL63,MD24,Q3,"This English navigator sailed with Captain James Cook on explorations of Australia, New Zealand, and the Hawaiian Islands, but he is best remembered today for his extensive and precise survey work on the Pacific coast of northern North America, where numerous locations have been named in his honor (including a major city in the region). Name the man.",GEOGRAPHY,86,72,71,58,36,57,medium
LL63,MD24,Q4,"Whereas most leavened bread is yeast risen, the type of bread that instead uses NaHCO",FOOD/DRINK,87,81,83,79,68,76,easy
LL63,MD24,Q5,"Name the successful and enduring 1959 play, the first written by an African American woman to be produced on Broadway, whose title comes from the 1951 Langston Hughes poem ""Harlem"".",THEATRE,93,81,74,63,46,64,easy
LL63,MD24,Q6,"What American organization holds membership in the international federation that also includes Israel's
                           Magen David Adom
                           , Turkey's
                           Tê_rk K_±z_±lay_±
                           , and Saudi Arabia's
                           SRCA
                           ?",LIFESTYLE,69,54,43,33,20,38,medium
LL63,MD25,Q1,"The Hindu concept of
                           Trimurti
                           manifests the cosmic functions of the Supreme Being as represented by three forms. Identify any two of the three most common personifications of these functions.",LIFESTYLE,79,75,58,44,29,50,medium
LL63,MD25,Q2,"In the law of physics most commonly expressed as
                           PV = nRT
                           , the constant ""R"" is most often referred to as the ""______ constant."" (Fill in the blank.)",SCIENCE,53,44,32,27,18,31,hard
LL63,MD25,Q3,"In his 21-year baseball career, which ended in 2001, this Hall of Fame shortstop won the American League's Most Valuable Player Award twice, in 1983 and 1991. Name the player.",GAMES/SPORT,83,68,66,60,49,60,medium
LL63,MD25,Q4,"In modern digital photo cameras, the index rating for sensitivity to light (exposure index) is normally designated by a three-letter acronym. What is that acronym?",ART,52,41,37,32,29,36,medium
LL63,MD25,Q5,"Parkside, Platteville, River Falls, Stevens Point, Stout, and Whitewater are all campuses of four-year schools in what state's public university system?",GEOGRAPHY,78,61,43,44,31,46,medium
LL63,MD25,Q6,This excerpt is from the fourth and final symphony of what composer? (49 seconds),CLASS MUSIC,42,29,19,17,10,20,hard
LL64,MD01,Q1,"Marion Ravenwood, a one-time barkeep in remote Nepal with a sarcastic wit and a very high tolerance for alcohol, is the sometimes girlfriend of what famous film character?",FILM,95,86,85,82,68,80,easy
LL64,MD01,Q2,"The 24th and final Book of Homer's
                           Iliad
                           ends with the funeral of what Trojan hero?",LITERATURE,71,55,48,36,21,38,medium
LL64,MD01,Q3,"This cropped photograph, along with the redacted inset photo, appeared on a hit record album released in January of 1971. Name the two-year-old child in these photos, who is the thirty-five-year-old artist on the record.",POP MUSIC,46,29,23,19,9,20,hard
LL64,MD01,Q4,What unit of measurement is defined as the force needed to move a 1 kg object so that it accelerates at 1 m/s,SCIENCE,91,81,80,67,59,70,easy
LL64,MD01,Q5,"Of the items that shaped the legacy of British conservative politician Benjamin Disraeli, among the most prominent was his bitter, decades-long rivalry with what Liberal leader, who himself served four times as Prime Minister?",WORLD HIST,74,57,48,28,10,34,medium
LL64,MD01,Q6,"The culinary preparation known as
                           duxelles
                           (used in various dishes served
                           ê_ la duxelles
                           ) typically consists of chopped shallots, onions, and herbs, with what other main ingredient, all sautê©ed in butter?",FOOD/DRINK,79,65,59,44,38,49,medium
LL64,MD02,Q1,"Pictured here is an assortment of real-life items which relate to the standard version of a particular board game, with one item missing. What is the missing item?",GAMES/SPORT,96,95,92,90,86,89,easy
LL64,MD02,Q2,"Episode plots in what acclaimed, technology-savvy CBS drama series have involved the internet search company ""Chumhum"", the social and news website ""Scabbit"", legal issues surrounding the invention of Bitcoin, and a ransomware attack?",TELEVISION,52,34,30,22,19,26,hard
